1401728400,8751007500
1401732000,8765942500
1401735600,8794085000
1401739200,8867440000
1401742800,9013900000
1401746400,9122197500
1401750000,9232017500
1401753600,9175607500
1401757200,9198742500
1401760800,9136927500
1401764400,9150772500
1401768000,9187765000
1401771600,9258220000
1401775200,9289727500
1401778800,9187697500
1401782400,9205787500
1401786000,9206915000
1401789600,9172897500
1401793200,9105830000
1401796800,9118375000
1401800400,9140292500
1401804000,9141975000
1401807600,9169677500
1401811200,9251192500
1401814800,9275092500
1401818400,9293690000
1401822000,9294310000
1401825600,9285565000
1401829200,9262365000
1401832800,9272785000
1401836400,9283075000
1401840000,9300317500
1401843600,9253925000
1401847200,9015400000
1401850800,8794740000
1401854400,8788420000
1401858000,8827392500
1401861600,8815252500
1401865200,8863092500
1401868800,8872740000
1401872400,8837615000
1401876000,8879707500
1401879600,8885515000
1401883200,8887072500
1401886800,8888482500
1401890400,8942267500
1401894000,9038765000
1401897600,9022430000
1401901200,9020412500
1401904800,9005097500
1401908400,8954377500
1401912000,8928417500
1401915600,8965177500
1401919200,8992230000
1401922800,8968855000
1401926400,8969742500
1401930000,8936635000
1401933600,8961430000
1401937200,8951582500
1401940800,8981752500
1401944400,8981780000
1401948000,9017782500
1401951600,9010935000
1401955200,8998567500
1401958800,8994437500
1401962400,9003692500
1401966000,9026287500
1401969600,9043022500
1401973200,9141210000
1401976800,9198715000
1401980400,9221590000
1401984000,9199735000
1401987600,9152947500
1401991200,9100757500
1401994800,9143477500
1401998400,9138545000
1402002000,9137062500
1402005600,9151487500
1402009200,9192392500
1402012800,9186817500
1402016400,9134597500
1402020000,9145532500
1402023600,9148157500
1402027200,9139215000
1402030800,9132220000
1402034400,9093655000
1402038000,9112962500
1402041600,9150530000
1402045200,9159982500
1402048800,9183337500
1402052400,9124752500
1402056000,9147642500
1402059600,9182295000
1402063200,9175400000
1402066800,9190610000
1402070400,9164577500
1402074000,9137490000
1402077600,9136075000
1402081200,9146862500
1402084800,9106312500
1402088400,9106215000
1402092000,9111915000
1402095600,9113767500
1402099200,9114747500
1402102800,9071217500
1402106400,9041560000
1402110000,9040332500
1402113600,9061155000
1402117200,9102630000
1402120800,9087285000
1402124400,9085032500
1402128000,9088955000
1402131600,9087002500
1402135200,9082525000
1402138800,9087137500
1402142400,9092500000
1402146000,9138720000
1402149600,9118702500
1402153200,9101065000
1402156800,9095200000
1402160400,9092622500
1402164000,9092795000
1402167600,9085337500
1402171200,9098690000
1402174800,9096127500
1402178400,9098405000
1402182000,9110902500
1402185600,9109795000
1402189200,9112305000
1402192800,9150442500
1402196400,9154907500
1402200000,9132710000
1402203600,9131175000
1402207200,9126937500
