1464904800,0
1464908400,0
1464912000,0
1464915600,0
1464919200,0
1464922800,0
1464926400,0
1464930000,0
1464933600,0
1464937200,0
1464940800,0
1464944400,0
1464948000,0
1464951600,0
1464955200,0
1464958800,0
1464962400,0
1464966000,0
1464969600,0
1464973200,0
1464976800,0
1464980400,0
1464984000,0
1464987600,0
1464991200,0
1464994800,0
1464998400,0
1465002000,0
1465005600,0
1465009200,0
1465012800,0
1465016400,0
1465020000,0
1465023600,0
1465027200,0
1465030800,0
1465034400,0
1465038000,0
1465041600,0
1465045200,0
1465048800,0
1465052400,0
1465056000,0
1465059600,0
1465063200,0
1465066800,0
1465070400,0
1465074000,0
1465077600,0
1465081200,0
1465084800,0
1465088400,0
1465092000,0
1465095600,0
1465099200,0
1465102800,0
1465106400,0
1465110000,0
1465113600,0
1465117200,0
1465120800,0
1465124400,0
1465128000,0
1465131600,0
1465135200,0
1465138800,0
1465142400,0
1465146000,0
1465149600,0
1465153200,0
1465156800,0
1465160400,0
1465164000,0
1465167600,0
1465171200,0
1465174800,0
1465178400,0
1465182000,0
1465185600,0
1465189200,0
1465192800,0
1465196400,0
1465200000,0
1465203600,0
1465207200,0
1465210800,0
1465214400,0
1465218000,0
1465221600,0
1465225200,0
1465232400,0
1465236000,0
1465239600,0
1465243200,0
1465246800,0
1465250400,0
1465254000,0
1465257600,0
1465261200,0
1465264800,0
1465268400,0
1465272000,0
1465275600,0
1465279200,0
1465282800,0
1465286400,0
1465290000,0
1465293600,0
1465297200,0
1465300800,0
1465304400,0
1465308000,0
1465311600,0
1465315200,0
1465318800,0
1465322400,0
1465326000,0
1465329600,0
1465333200,0
1465336800,0
1465340400,0
1465344000,0
1465347600,0
1465351200,0
1465354800,0
1465358400,0
1465362000,0
1465365600,0
1465369200,0
1465372800,0
1465376400,0
1465380000,0
1465383600,0
1465387200,0
1465390800,0
1465394400,0
1465398000,0
1465401600,0
1465405200,0
1465408800,0
1465412400,0
1465416000,0
1465419600,0
1465423200,0
1465426800,0
1465430400,0
1465434000,0
1465437600,0
1465441200,0
1465444800,0
1465448400,0
1465452000,0
1465455600,0
1465459200,0
1465462800,0
1465466400,0
1465470000,0
1465473600,0
1465477200,0
1465480800,0
1465484400,0
1465488000,0
1465491600,0
1465495200,0
1465498800,0
1465502400,0
1465506000,0
1465509600,0
1465513200,0
1465516800,0
1465520400,0
1465524000,0
1465527600,0
1465531200,0
1465534800,0
1465538400,0
1465542000,0
1465545600,0
1465549200,0
1465552800,0
1465556400,0
1465560000,0
1465563600,0
1465567200,0
1465570800,0
1465574400,0
1465578000,0
1465581600,0
1465585200,0
1465588800,0
1465592400,0
1465596000,0
1465599600,0
1465603200,0
1465606800,0
1465610400,0
1465614000,0
1465617600,0
1465621200,0
1465624800,0
1465628400,0
1465632000,0
1465635600,0
1465639200,0
1465642800,0
1465646400,0
1465650000,0
1465653600,0
1465657200,0
1465660800,0
1465664400,0
1465668000,0
1465671600,0
1465675200,0
1465678800,0
1465682400,0
1465686000,0
1465689600,0
1465693200,0
1465696800,0
1465700400,0
1465704000,0
1465707600,0
1465711200,0
1465714800,0
1465718400,0
1465722000,0
1465725600,0
1465729200,0
1465732800,0
1465736400,0
1465740000,0
1465743600,0
1465747200,0
1465750800,0
1465754400,0
1465758000,0
1465761600,0
1465765200,0
1465768800,0
1465772400,0
1465776000,0
1465779600,0
1465783200,0
1465786800,0
1465790400,0
1465794000,0
1465797600,0
1465801200,0
1465804800,0
1465808400,0
1465812000,0
1465815600,0
1465819200,0
1465822800,0
1465826400,0
1465830000,0
1465837200,0
1465840800,0
1465844400,0
1465848000,0
1465851600,0
1465855200,0
1465858800,0
1465862400,0
1465866000,0
1465869600,0
1465873200,0
1465876800,0
1465880400,0
1465884000,0
1465887600,0
1465891200,0
1465894800,0
1465898400,0
1465902000,0
1465905600,0
1465909200,0
1465912800,0
1465916400,0
1465920000,0
1465923600,0
1465927200,0
1465930800,0
1465934400,0
1465938000,0
1465941600,0
1465945200,0
1465948800,0
1465952400,0
1465956000,0
1465959600,0
1465963200,0
1465966800,0
1465970400,0
1465974000,0
1465977600,0
1465981200,0
1465984800,0
1465988400,0
1465992000,0
1465995600,0
1465999200,0
1466002800,0
1466006400,0
1466010000,0
1466013600,0
1466017200,0
1466020800,0
1466024400,0
1466028000,0
1466031600,0
1466035200,0
1466038800,0
1466042400,0
1466046000,0
1466049600,0
1466053200,0
1466056800,0
1466060400,0
1466064000,0
1466067600,0
1466071200,0
1466074800,0
1466078400,0
1466082000,0
1466085600,0
1466089200,0
1466092800,0
1466096400,0
1466100000,0
1466103600,0
1466107200,0
1466110800,0
1466114400,0
1466118000,0
1466121600,0
1466125200,0
1466128800,0
1466132400,0
1466136000,0
1466139600,0
1466143200,0
1466146800,0
1466150400,0
1466154000,0
1466157600,0
1466161200,0
1466164800,0
1466168400,0
1466172000,0
1466175600,0
1466179200,0
1466182800,0
1466186400,0
1466190000,0
1466193600,0
1466197200,0
1466200800,0
1466204400,0
1466208000,0
1466211600,0
1466215200,0
1466218800,0
1466222400,0
1466226000,0
1466229600,0
1466233200,0
1466236800,0
1466240400,0
1466244000,0
1466247600,0
1466251200,0
1466254800,0
1466258400,0
1466262000,0
1466265600,0
1466269200,0
1466272800,0
1466276400,0
1466280000,0
1466283600,0
1466287200,0
